1590324669137,-0.553693,9.754715,0.049981
1590324669147,-0.449756,9.771321,0.096716
1590324669158,-0.462636,9.766791,0.147196
1590324669169,-0.493991,9.763412,0.075609
1590324669181,-0.479118,9.766926,0.062153
1590324669192,-0.460089,9.763248,0.102194
1590324669202,-0.461669,9.768113,0.130273
1590324669213,-0.483313,9.762645,0.097961
1590324669226,-0.496232,9.760548,0.055833
1590324669238,-0.492133,9.768171,0.079909
1590324669248,-0.471725,9.767366,0.096946
1590324669265,-0.478658,9.770134,0.122143
1590324669282,-0.479070,9.772442,0.095155
1590324669299,-0.480334,9.764206,0.062977
1590324669316,-0.478859,9.757330,0.102117
1590324669331,-0.482307,9.766849,0.090491
1590324669343,-0.474914,9.770373,0.069307
1590324669353,-0.468009,9.778849,0.106446
1590324669365,-0.466352,9.778494,0.097818
1590324669376,-0.473880,9.773524,0.110430
1590324669386,-0.484979,9.759954,0.091296
1590324669397,-0.467846,9.765537,0.119155
1590324669410,-0.474847,9.761094,0.124929
1590324669421,-0.479894,9.774721,0.106504
1590324669434,-0.487278,9.763248,0.074958
1590324669446,-0.468756,9.763574,0.089265
1590324669459,-0.479942,9.770345,0.111187
1590324669469,-0.481302,9.775171,0.062996
1590324669479,-0.490524,9.759887,0.065821
1590324669492,-0.513547,9.758527,0.088164
1590324669502,-0.472548,9.759054,0.129718
1590324669513,-0.461343,9.758871,0.160402
1590324669526,-0.458595,9.751564,0.125992
1590324669538,-0.489882,9.761256,0.085952
1590324669550,-0.509381,9.763027,0.045231
1590324669562,-0.490256,9.780381,0.042780
1590324669575,-0.504774,9.765115,0.092589
1590324669585,-0.474291,9.758134,0.120639
1590324669597,-0.459553,9.756458,0.129469
1590324669609,-0.468201,9.755902,0.127314
1590324669622,-0.489873,9.765537,0.106236
1590324669634,-0.488762,9.780544,0.091133
1590324669645,-0.480315,9.765920,0.081163
1590324669658,-0.503012,9.767069,0.068943
1590324669670,-0.497122,9.758948,0.048344
1590324669682,-0.493483,9.769540,0.088633
1590324669692,-0.475508,9.765039,0.105881
1590324669702,-0.463786,9.767482,0.102108
1590324669714,-0.484720,9.777508,0.081834
1590324669726,-0.484136,9.764934,0.062345
1590324669738,-0.484548,9.769540,0.081882
1590324669749,-0.465308,9.758661,0.097425
1590324669762,-0.463853,9.768621,0.129431
1590324669776,-0.468469,9.773553,0.118025
1590324669793,-0.484184,9.769473,0.060209
1590324669808,-0.475019,9.770852,0.078051
1590324669821,-0.492660,9.763574,0.097932
1590324669834,-0.467003,9.759235,0.090204
1590324669846,-0.487345,9.756726,0.109731
1590324669859,-0.519494,9.752541,0.081604
1590324669870,-0.466927,9.772001,0.086680
1590324669881,-0.460826,9.763210,0.136125
1590324669892,-0.440188,9.768180,0.140645
1590324669902,-0.452849,9.775296,0.102893
1590324669914,-0.500905,9.762338,0.095586
1590324669926,-0.513863,9.780725,0.048114
1590324669937,-0.491932,9.771551,0.063427
1590324669949,-0.467741,9.784604,0.074584
1590324669962,-0.477318,9.761993,0.122660
1590324669976,-0.473860,9.757895,0.118379
1590324669992,-0.475919,9.769923,0.088767
1590324670002,-0.512953,9.762827,0.060056
1590324670013,-0.507226,9.757148,0.016951
1590324670026,-0.507810,9.772106,0.004530
1590324670037,-0.498348,9.772126,0.045825
1590324670047,-0.460003,9.770498,0.060027
1590324670059,-0.473698,9.759111,0.106370
1590324670069,-0.466764,9.760739,0.139754
1590324670081,-0.451077,9.771168,0.129440
1590324670092,-0.429338,9.773485,0.134123
1590324670102,-0.480267,9.760385,0.145395
1590324670113,-0.489317,9.766869,0.124747
1590324670126,-0.447687,9.761496,0.132495
1590324670138,-0.463891,9.761218,0.155546
1590324670149,-0.498205,9.763258,0.090644
1590324670162,-0.513461,9.763794,0.030933
1590324670175,-0.523631,9.770066,0.031460
1590324670186,-0.534405,9.764043,0.043306
1590324670197,-0.557811,9.763162,-0.021653
1590324670209,-0.536004,9.774740,-0.019326
1590324670222,-0.467406,9.802600,0.104856
1590324670234,-0.472271,9.782727,0.304964
1590324670246,-0.358594,9.808278,0.108496
1590324670259,-0.469781,9.793204,0.062498
1590324670270,-0.569245,9.737535,0.136958
1590324670281,-0.508279,9.770670,0.063370
1590324670293,-0.484414,9.766993,0.026777
1590324670308,-0.466266,9.765862,0.111723
1590324670318,-0.459189,9.779242,0.108620
1590324670330,-0.468268,9.755213,0.118044
1590324670342,-0.479482,9.746354,0.117622
1590324670354,-0.541884,9.916888,0.157443
1590324670366,-0.456833,9.818007,0.107624
1590324670378,-0.457743,9.787362,0.013455
1590324670391,-0.579167,9.763066,0.013465
1590324670402,-0.610320,9.736711,0.181021
1590324670414,-0.397696,9.853203,-0.252761
1590324670425,-0.477835,9.796355,0.125236
1590324670438,-0.547027,9.726809,0.314598
1590324670450,-0.421016,9.778102,0.055756
1590324670462,-0.436607,9.769530,0.073531
1590324670475,-0.507169,9.743261,0.265009
1590324670486,-0.430583,9.766485,0.129555
1590324670497,-0.374108,9.784882,0.024296
1590324670508,-0.441826,9.769578,0.117488
1590324670518,-0.524637,9.752876,0.164348
1590324670529,-0.547065,9.758039,-0.003371
1590324670542,-0.534032,9.779156,-0.061100
1590324670554,-0.513144,9.766667,0.048708
1590324670565,-0.469302,9.776416,0.165612
1590324670577,-0.447084,9.756880,0.141995
1590324670591,-0.413929,9.773150,0.090175
1590324670602,-0.511899,9.759522,0.153851
1590324670614,-0.505119,9.767739,0.072180
1590324670626,-0.482326,9.778140,-0.009883
1590324670638,-0.480488,9.762300,0.053132
1590324670650,-0.528295,9.759542,-0.044369
1590324670662,-0.494115,9.755404,0.101122
1590324670675,-0.327881,9.796796,0.395216
1590324670685,-0.222718,9.835256,0.203708
1590324670697,-0.406497,9.768324,0.064596
1590324670708,-0.543618,9.741519,0.098411
1590324670725,-0.377183,9.787823,0.301066
1590324670737,-0.313832,9.799726,0.377336
1590324670749,-0.206457,9.814369,0.880607
1590324670762,-0.615061,9.559090,1.777321
1590324670775,-1.412253,9.288592,2.486235
1590324670785,-2.273591,9.266863,1.561853
1590324670797,-2.376485,9.261472,-0.615003
1590324670808,-2.458175,9.435769,-0.755936
1590324670818,-2.354726,9.385577,0.762103
1590324670829,-2.044007,9.257210,1.243692
1590324670842,-2.146574,9.928783,-0.132907
1590324670853,-2.310395,10.759083,-1.207406
1590324670866,-1.871557,11.754898,-2.564190
1590324670878,-1.436904,12.398373,-3.909731
1590324670892,-0.927246,12.979657,-4.634360
1590324670902,-0.253910,13.405222,-4.799034
1590324670913,0.313698,13.257738,-4.543850
1590324670926,0.580038,12.858185,-3.800383
1590324670937,0.547956,12.277141,-2.855296
1590324670950,0.273159,11.618907,-1.555379
1590324670961,-0.014538,11.217869,-0.544221
1590324670975,-0.210556,11.073901,-0.435917
1590324670985,-0.316782,11.094501,-0.547477
1590324670998,-0.406641,11.192442,-0.827714
1590324671008,-0.555570,11.219431,-1.119462
1590324671025,-0.757564,11.209327,-1.463518
1590324671037,-0.557418,11.148609,-1.166848
1590324671049,-0.256802,11.179687,-0.713348
1590324671062,0.143326,11.297596,-0.357234
1590324671075,0.425373,11.326643,-0.074843
1590324671085,0.464418,11.248812,-0.146065
1590324671098,0.437382,11.070387,-0.284843
1590324671108,0.385553,10.880622,-0.315834
1590324671124,0.420470,10.545175,-0.027696
1590324671137,0.912947,10.311434,0.593829
1590324671149,1.128962,10.120435,1.083520
1590324671162,1.101792,9.887938,1.130034
1590324671175,0.940615,9.746958,0.907326
1590324671186,0.808790,9.597454,0.771345
1590324671198,0.665148,9.384198,0.587403
1590324671208,0.580345,9.162849,0.544030
1590324671218,0.452858,8.906736,0.833479
1590324671230,0.577730,8.711743,1.487211
1590324671242,0.785643,8.472314,2.021616
1590324671254,0.958073,8.255936,2.467206
1590324671266,1.031106,8.055283,2.512475
1590324671278,0.995069,7.948099,2.373602
1590324671291,0.944034,7.795464,2.165009
1590324671302,0.989227,7.738864,1.812861
1590324671313,1.182075,7.724480,1.889743
1590324671324,1.429099,7.756792,2.133722
1590324671338,1.885578,7.793615,2.692500
1590324671350,2.038443,7.827546,2.953516
1590324671362,1.941621,7.751046,2.819680
1590324671376,1.728135,7.636440,2.675463
1590324671386,1.671009,7.571452,2.742989
1590324671397,1.703158,7.581508,3.063917
1590324671408,1.797749,7.635923,3.299335
1590324671418,2.014433,7.808957,3.707172
1590324671429,2.247849,8.007417,3.746514
1590324671441,2.387498,8.101883,3.619468
1590324671454,2.364274,8.251099,3.143912
1590324671465,2.368593,8.344980,3.050021
1590324671475,2.372051,8.396351,3.326514
1590324671485,2.289652,8.440864,4.018304
1590324671497,2.169444,8.472544,4.461911
1590324671508,2.099964,8.443181,4.437979
1590324671525,2.086958,8.409250,4.038252
1590324671541,2.127114,8.440098,3.885837
1590324671554,1.971769,8.501685,4.209840
1590324671566,1.861138,8.521931,4.529734
1590324671579,1.789110,8.456550,4.662478
1590324671591,1.740374,8.315005,4.458214
1590324671602,1.817860,8.132471,4.310492
1590324671614,1.744894,7.985189,4.444184
1590324671625,1.684752,7.968047,4.591734
1590324671641,1.647144,8.046787,4.688728
1590324671654,1.868358,8.081388,4.790510
1590324671665,1.956838,7.981416,4.819221
1590324671677,1.901877,7.820698,4.811024
1590324671690,1.892166,7.769673,4.920448
1590324671702,1.910851,7.740330,5.089652
1590324671713,1.871988,7.731270,5.220538
1590324671723,1.796580,7.727650,5.240026
1590324671733,1.652392,7.670620,5.145954
1590324671746,1.699787,7.517267,5.321314
1590324671758,1.984812,7.252429,5.776280
1590324671770,2.176463,6.950636,6.334962
1590324671781,2.297888,6.806888,6.887640
1590324671793,2.360702,6.718024,7.277990
1590324671806,2.189009,6.740128,7.351013
1590324671817,1.824592,6.857233,7.018612
1590324671829,1.639444,6.940829,6.448246
1590324671841,1.617350,6.966629,6.295735
1590324671853,1.660551,6.795089,6.334071
1590324671866,1.717083,6.585395,6.641966
1590324671878,1.717227,6.295764,7.347594
1590324671891,1.699127,6.132920,7.616981
1590324671902,1.614152,6.120336,7.540213
1590324671914,1.651070,6.158298,7.349136
1590324671924,1.660139,6.154305,7.238304
1590324671934,1.622943,6.171199,7.177979
1590324671946,1.587825,6.175020,7.373078
1590324671958,1.466870,6.136693,7.646036
1590324671969,1.243941,6.073649,7.746171
1590324671981,1.009271,5.986529,7.711705
1590324671991,0.908609,5.906658,7.691297
1590324672002,0.874621,5.642109,7.827229
1590324672013,0.904424,5.385709,8.070480
1590324672024,0.914643,5.199593,8.172866
1590324672034,0.914221,4.989497,8.349061
1590324672046,0.947778,4.789332,8.322321
1590324672058,0.892223,4.629476,8.277444
1590324672070,0.814201,4.510054,8.260198
1590324672082,0.849511,4.488008,8.347288
1590324672093,0.897088,4.508991,8.488068
1590324672108,0.895757,4.509785,8.630350
1590324672124,0.901177,4.473020,8.759531
1590324672140,0.954137,4.306038,8.958844
1590324672154,0.861032,4.142477,8.918190
1590324672165,0.810744,4.082411,8.644284
1590324672178,0.790843,4.008420,8.629345
1590324672191,0.946552,3.946995,8.584803
1590324672202,1.025647,3.892033,8.661283
1590324672213,1.081145,3.865103,8.826215
1590324672224,1.139257,3.857576,8.901498
1590324672234,1.039448,3.908113,9.089558
1590324672245,1.001102,3.972775,9.020749
1590324672257,0.937493,4.018888,8.914533
1590324672269,0.927600,3.871060,8.795224
1590324672282,0.909988,3.547642,8.960788
1590324672294,0.867381,3.270489,9.144893
1590324672307,0.860198,3.123064,9.210589
1590324672318,0.887004,3.093213,9.333776
1590324672330,1.009146,3.133704,9.166594
1590324672341,1.027974,3.267731,9.205035
1590324672353,0.995528,3.455369,8.987556
1590324672365,0.891582,3.494797,8.975221
1590324672378,0.754729,3.381360,9.060675
1590324672391,0.739397,3.174338,9.218988
1590324672402,0.818788,2.989065,9.314671
1590324672414,0.968857,2.885386,9.287579
1590324672426,1.045682,2.797854,9.411654
1590324672439,1.115947,2.706195,9.354136
1590324672450,1.122249,2.596272,9.540521
1590324672462,1.113907,2.513433,9.709953
1590324672473,1.076299,2.495850,9.661237
1590324672485,0.884897,2.498838,9.577334
1590324672497,0.747853,2.489797,9.415314
1590324672507,0.696943,2.463231,9.353121
1590324672517,0.656758,2.386588,9.328949
1590324672530,0.656385,2.247370,9.360946
1590324672540,0.669783,2.190972,9.371078
1590324672550,0.738209,2.190809,9.402758
1590324672561,0.744195,2.235026,9.412718
1590324672574,0.630307,2.321791,9.333661
1590324672586,0.555120,2.465501,9.169323
1590324672598,0.602429,2.575088,9.132950
1590324672609,0.741456,2.572215,9.190478
1590324672624,0.823557,2.405311,9.303073
1590324672634,0.782808,2.097282,9.484564
1590324672646,0.726382,1.853926,9.691298
1590324672657,0.713520,1.770771,9.794363
1590324672670,0.817495,1.757018,9.861880
1590324672682,0.939456,1.876997,9.853806
1590324672694,0.957566,2.095281,9.672681
1590324672707,0.900220,2.202800,9.517861
1590324672717,0.760829,2.117537,9.423194
1590324672729,0.628593,1.967603,9.466022
1590324672739,0.614687,1.850210,9.511944
1590324672749,0.703924,1.652162,9.640407
1590324672762,0.865600,1.596674,9.851681
1590324672773,0.959443,1.496711,9.881819
1590324672786,0.976920,1.478697,9.860356
1590324672798,0.955708,1.496261,9.759465
1590324672810,0.855669,1.504296,9.720689
1590324672824,0.760312,1.480785,9.658573
1590324672834,0.688611,1.541636,9.594744
1590324672846,0.732300,1.552716,9.549283
1590324672858,0.839828,1.528315,9.518906
1590324672869,0.862966,1.418584,9.584190
1590324672882,0.780644,1.248385,9.637486
1590324672895,0.775932,1.113026,9.735514
1590324672907,0.839637,1.018963,9.971572
1590324672918,0.856645,1.091114,9.908893
1590324672929,0.826182,1.234000,9.693185
1590324672940,0.842529,1.324300,9.629651
1590324672954,0.828585,1.345302,9.585647
1590324672966,0.856559,1.293156,9.649763
1590324672978,0.914863,1.249965,9.788464
1590324672989,0.965706,1.284776,9.856200
1590324673002,1.005536,1.361353,9.838934
1590324673013,0.927973,1.390955,9.757013
1590324673023,0.861807,1.343339,9.704398
1590324673033,0.724428,1.276560,9.584468
1590324673045,0.657793,1.192686,9.548134
1590324673058,0.677779,1.125122,9.644409
1590324673069,0.757257,1.106169,9.677134
1590324673082,0.881057,1.048651,9.807053
1590324673094,0.912832,1.001638,9.818362
1590324673106,0.785298,0.866529,9.765479
1590324673117,0.591119,0.726966,9.776110
1590324673130,0.561536,0.734790,9.606792
1590324673140,0.558261,0.805668,9.642015
1590324673157,0.737663,0.813358,9.682611
1590324673170,0.822782,0.783603,9.765470
1590324673182,0.744080,0.762094,9.757062
1590324673193,0.666871,0.774907,9.715374
1590324673206,0.688438,0.782301,9.809581
1590324673218,0.724964,0.825731,9.823764
1590324673230,0.807679,0.912315,9.754869
1590324673240,0.855333,0.989246,9.689775
1590324673250,0.885203,1.079804,9.698337
1590324673262,0.867936,1.091354,9.681212
1590324673274,0.827762,1.025178,9.758287
1590324673286,0.776076,0.984639,9.849880
1590324673297,0.733220,0.948707,9.875048
1590324673309,0.693639,0.941582,9.827997
1590324673323,0.688352,0.948180,9.764119
1590324673333,0.711279,0.966922,9.695991
1590324673345,0.755581,0.896667,9.695847
1590324673357,0.745660,0.861252,9.689162
1590324673370,0.738017,0.758675,9.789508
1590324673382,0.774084,0.743965,9.835007
1590324673394,0.793391,0.815120,9.930066
1590324673406,0.795746,0.882206,9.896815
1590324673418,0.744137,0.991037,9.788464
1590324673430,0.734417,1.014088,9.723783
1590324673440,0.736705,0.989677,9.754505
1590324673450,0.778221,0.944628,9.791576
1590324673462,0.756022,0.861846,9.821456
1590324673474,0.761433,0.810112,9.815471
1590324673486,0.751482,0.739981,9.885659
1590324673498,0.746531,0.692700,9.950743
1590324673509,0.764220,0.751300,9.872434
1590324673524,0.799357,0.841686,9.829041
1590324673541,0.787051,0.947884,9.692552
1590324673557,0.690469,0.900373,9.637352
1590324673570,0.709641,0.844090,9.721876
1590324673582,0.735738,0.834274,9.811841
