1590324641190,-0.426896,9.777288,0.152319
1590324641206,-0.591100,9.738492,0.104100
1590324641217,-0.508289,9.775573,0.064720
1590324641229,-0.481675,9.764235,0.150854
1590324641242,-0.530182,9.761142,0.148737
1590324641259,-0.538197,9.760058,0.040318
1590324641275,-0.534989,9.755338,0.100978
1590324641293,-0.520308,9.764350,0.150174
1590324641310,-0.540113,9.755059,0.115602
1590324641321,-0.510061,9.761543,0.121099
1590324641333,-0.522760,9.772748,0.083337
1590324641345,-0.514389,9.772968,0.040136
1590324641357,-0.565012,9.766351,0.060468
1590324641370,-0.550465,9.768027,0.160479
1590324641381,-0.446394,9.815652,-0.028750
1590324641393,-0.580527,9.733005,0.154905
1590324641404,-0.573325,9.727479,0.173015
1590324641414,-0.501212,9.775210,0.076212
1590324641426,-0.497755,9.781099,0.071117
1590324641438,-0.560531,9.752292,0.125466
1590324641450,-0.529617,9.768237,0.074230
1590324641462,-0.537316,9.773122,0.094810
1590324641474,-0.524273,9.737678,0.143729
1590324641487,-0.531570,9.759044,0.131279
1590324641498,-0.531829,9.766973,0.060267
1590324641511,-0.536866,9.761802,0.106868
1590324641521,-0.545428,9.755414,0.123541
1590324641533,-0.517234,9.763708,0.104809
1590324641543,-0.519628,9.760576,0.100805
1590324641554,-0.534252,9.755396,0.102050
1590324641566,-0.543580,9.757895,0.102165
1590324641577,-0.526255,9.756151,0.106935
1590324641589,-0.528601,9.760002,0.119183
1590324641603,-0.572674,9.746335,0.120591
1590324641613,-0.533610,9.763947,0.059443
1590324641626,-0.506584,9.776416,0.061320
1590324641638,-0.530048,9.765058,0.128138
1590324641650,-0.546347,9.759331,0.150643
1590324641662,-0.557284,9.747993,0.160929
1590324641674,-0.389297,9.803106,-0.020456
1590324641687,-0.540955,9.785734,0.089993
1590324641697,-0.600332,9.742485,0.132093
1590324641709,-0.528017,9.748960,0.081298
1590324641721,-0.495274,9.761831,0.080263
1590324641733,-0.545418,9.762836,0.177803
1590324641745,-0.543714,9.765680,0.165660
1590324641755,-0.517148,9.744209,0.180532
1590324641766,-0.468746,9.755970,0.176319
1590324641777,-0.514054,9.783541,0.066616
1590324641787,-0.490888,9.788052,0.017535
1590324641798,-0.476657,9.787803,0.030675
1590324641809,-0.561823,9.741318,0.097348
1590324641821,-0.650840,9.752694,0.079344
1590324641834,-0.516123,9.776176,0.028769
1590324641846,-0.468727,9.773409,0.118168
1590324641858,-0.512110,9.756257,0.137159
1590324641871,-0.593551,9.759609,0.030330
