0.017212,1.103516,-0.041870
-0.008911,1.140869,-0.046265
0.028687,1.151123,-0.015259
-0.029663,1.119385,-0.007690
-0.044800,1.087646,0.010620
-0.069946,1.068848,0.016235
-0.016968,1.015381,0.055054
0.005005,1.011963,0.047241
0.096558,0.987061,0.082397
0.076538,0.950684,0.119751
0.129761,0.986816,0.100464
0.057251,0.985107,0.088501
0.129272,0.965088,0.111694
0.152710,0.989014,0.124634
0.140015,0.949951,0.154175
0.217896,0.934082,0.175415
0.183472,0.930176,0.182495
0.169800,0.933350,0.193237
0.190552,0.934570,0.213013
0.237671,0.919922,0.245483
0.198364,0.882568,0.266235
0.229858,0.883545,0.302368
0.288940,0.872314,0.319702
0.269653,0.874756,0.330444
0.295532,0.886475,0.338501
0.363159,0.858643,0.381958
0.332886,0.845215,0.402222
0.378784,0.824707,0.437134
0.375610,0.789063,0.422485
0.354370,0.788330,0.449829
0.381714,0.781006,0.476929
0.351440,0.767822,0.482056
0.414673,0.774414,0.507935
0.421753,0.724854,0.544067
0.423950,0.739502,0.563354
0.394165,0.746094,0.553589
0.528687,0.633301,0.638062
0.390503,0.635254,0.609253
0.519653,0.593506,0.663208
0.504761,0.530518,0.663452
0.478638,0.503174,0.682983
0.545776,0.500732,0.694702
0.528687,0.464844,0.703491
0.500610,0.416504,0.721313
0.549683,0.427490,0.707153
0.513550,0.406006,0.704224
0.553101,0.375244,0.741333
0.541382,0.383301,0.731567
0.553345,0.360352,0.737427
0.526001,0.367920,0.750122
0.580200,0.349121,0.786987
0.537476,0.365967,0.769409
0.566284,0.369873,0.738892
0.594116,0.318359,0.769409
0.566772,0.307373,0.755005
0.593872,0.257813,0.779663
0.598511,0.276367,0.776489
0.569702,0.287842,0.761597
0.593140,0.291016,0.787964
0.567017,0.275879,0.780396
0.582153,0.248535,0.796021
0.595093,0.259033,0.798218
0.570190,0.227051,0.788940
0.565796,0.235596,0.771851
0.598999,0.229248,0.791626
0.577759,0.199951,0.792847
0.608276,0.215088,0.779419
0.585083,0.213379,0.786011
0.580200,0.236572,0.794800
0.591187,0.222412,0.791870
0.572632,0.249023,0.789185
0.593384,0.213379,0.790894
0.586304,0.211426,0.786987
0.588257,0.226807,0.781372
0.617554,0.217285,0.783569
0.578003,0.237061,0.776489
0.578491,0.221924,0.788940
0.594360,0.240723,0.782349
0.602417,0.236328,0.786987
0.600708,0.236328,0.787476
0.586548,0.271240,0.784302
0.590698,0.261963,0.768433
0.588745,0.250488,0.782837
0.575562,0.266357,0.769653
0.582153,0.304688,0.752808
0.589233,0.310547,0.766968
0.570435,0.299561,0.765015
0.584839,0.277832,0.796265
0.576538,0.333252,0.758179
0.573364,0.316895,0.772095
0.568726,0.303955,0.768188
0.568481,0.316162,0.757935
0.566040,0.342285,0.745972
0.554077,0.339111,0.760864
0.544312,0.418457,0.738647
0.568237,0.404785,0.762573
0.550659,0.434082,0.732788
0.575562,0.416260,0.755737
0.558960,0.399658,0.750610
0.548950,0.407471,0.738159
0.582642,0.379883,0.759888
0.555786,0.389160,0.735474
0.550171,0.370850,0.744263
0.587769,0.359131,0.765503
0.559937,0.376221,0.744751
0.536743,0.406494,0.739380
0.573120,0.325928,0.781616
0.591675,0.344727,0.764771
0.571899,0.344971,0.762573
0.559448,0.324463,0.758179
0.601685,0.322998,0.753540
0.579468,0.310059,0.755981
0.584106,0.272705,0.770142
0.604858,0.292480,0.766479
0.578491,0.296143,0.758179
0.591187,0.288574,0.767456
0.592651,0.263428,0.770142
0.584839,0.277588,0.766968
0.604858,0.267334,0.774048
0.604370,0.277832,0.770874
0.591919,0.266846,0.767456
0.592651,0.239746,0.783569
0.589966,0.242676,0.783813
0.584839,0.238525,0.778198
0.590454,0.234619,0.776245
0.600708,0.217773,0.773071
0.604614,0.227295,0.788940
0.595825,0.224121,0.775269
0.583130,0.244629,0.773071
0.593384,0.218506,0.778442
0.603394,0.210205,0.781860
