-0.052856,1.104248,-0.018188
0.029175,1.124756,0.057007
0.099487,1.116455,0.074341
-0.003784,1.088379,0.049438
0.022827,1.085449,0.061401
-0.003784,1.063965,0.076782
-0.003540,1.078125,0.076538
0.037720,1.106934,0.083862
0.037720,1.034424,0.145142
0.074829,1.055664,0.114136
0.152222,0.971436,0.190063
0.152954,0.845215,0.293823
0.191040,0.885010,0.256226
0.229126,0.833740,0.303833
0.172241,0.808594,0.308472
0.290649,0.871826,0.308228
0.237183,0.868652,0.284302
0.281616,0.848877,0.331421
0.327026,0.861572,0.353638
0.249878,0.829346,0.359497
0.394653,0.868652,0.380981
0.309692,0.861084,0.368530
0.344849,0.798584,0.457886
0.321411,0.869385,0.408813
0.320190,0.798828,0.453247
0.412476,0.752686,0.507446
0.340210,0.719971,0.526978
0.387817,0.705078,0.551880
0.372681,0.715332,0.533569
0.397827,0.745117,0.538940
0.430054,0.759033,0.546753
0.342651,0.720947,0.571899
0.458130,0.718994,0.615112
0.371216,0.661133,0.610718
0.436890,0.637939,0.643188
0.382690,0.641602,0.617554
0.451050,0.635498,0.669556
0.448364,0.616455,0.673950
0.406372,0.604248,0.702515
0.414429,0.587891,0.681519
0.465210,0.517090,0.759155
0.465210,0.521240,0.719604
0.473999,0.517090,0.731323
0.452515,0.501953,0.749634
0.455444,0.457275,0.788452
0.457153,0.434082,0.781616
0.494263,0.376221,0.800903
0.457153,0.382080,0.784546
0.502319,0.342041,0.794067
0.468872,0.336670,0.807251
0.466431,0.342529,0.805786
0.468140,0.337158,0.825562
0.461548,0.333252,0.810425
0.505493,0.316162,0.830200
0.464478,0.330078,0.823364
0.496216,0.296387,0.844849
0.475952,0.304932,0.824341
0.442017,0.264404,0.848267
0.505249,0.283203,0.841187
0.447388,0.285400,0.833618
0.456909,0.268799,0.847046
0.521362,0.284668,0.836304
0.476440,0.216553,0.843140
0.485229,0.253662,0.858032
0.505249,0.256348,0.838013
0.472290,0.251221,0.845337
0.514038,0.210205,0.865112
0.494995,0.252441,0.833130
0.479614,0.220703,0.854126
0.506714,0.192139,0.866333
0.495483,0.248047,0.838989
0.479614,0.261963,0.831665
0.484253,0.275391,0.839233
0.491089,0.316895,0.823120
0.500610,0.335693,0.836060
0.487427,0.353027,0.826782
0.460083,0.342285,0.805298
0.483032,0.327881,0.821899
0.355591,0.461670,0.712280
0.452759,0.482178,0.751343
0.465698,0.566895,0.687622
0.374878,0.501465,0.700073
0.481812,0.600342,0.648315
0.433960,0.656250,0.585327
0.346802,0.668701,0.559692
0.441040,0.722900,0.551392
0.309204,0.765381,0.478882
0.352417,0.808105,0.442749
0.376831,0.806396,0.466919
0.230835,0.838379,0.390991
0.299683,0.864746,0.399292
0.282593,0.900635,0.357788
0.224976,0.912598,0.300415
0.200317,0.878906,0.319214
0.158569,0.927979,0.260864
0.200317,0.958008,0.223755
0.088257,0.926025,0.205688
0.155640,0.912598,0.194214
0.140015,0.907471,0.213501
0.025513,0.896729,0.158813
0.137085,0.925293,0.167603
-0.004761,0.930420,0.158813
0.010620,0.988281,0.100708
0.072388,1.064697,0.106812
-0.080444,1.034180,0.058960
0.050171,1.026123,0.180054
-0.022095,1.065186,0.107788
-0.091919,1.055176,0.025513
0.046265,1.089355,0.063599
-0.108032,1.045410,-0.017456
-0.089722,0.975098,0.027710
0.033813,0.961670,0.066528
-0.119263,0.989990,-0.013062
-0.004272,1.012207,0.049683
-0.051147,1.064209,-0.036011
-0.081177,1.063721,0.028442
0.003296,1.074463,0.023071
-0.039185,1.098389,-0.025024
0.002319,1.051758,0.011108
-0.045288,1.000977,0.025269
-0.058960,1.019043,-0.010864
-0.011108,0.993164,0.003540
-0.041870,0.988770,-0.000610
-0.057739,1.004395,-0.005737
-0.068237,0.990479,-0.017944
-0.089966,0.991455,-0.017944
-0.025269,0.989258,0.013306
0.000366,0.997803,-0.005981
-0.038940,1.038574,-0.051636
0.107788,0.877930,0.042358
0.035767,0.819824,0.089233
-0.036255,0.967529,0.039429
-0.020386,1.016846,0.017212
-0.112915,0.921143,-0.002808
-0.050903,0.995117,-0.005737
-0.033569,1.004883,0.016479
0.031372,1.001709,0.026245
-0.055298,1.004150,-0.071411
0.000122,0.999023,0.016724
-0.006470,1.004639,0.000122
-0.011108,0.995605,0.003296
0.000854,1.000244,0.003784
-0.007446,0.997803,0.010132
