0.026001,1.112061,0.005493
0.005493,1.123535,0.022827
0.035522,1.165771,0.026245
-0.110718,1.069336,0.049438
0.005249,0.982422,0.123413
-0.004761,1.031982,-0.001099
-0.019653,0.927490,0.083130
-0.014282,0.971680,0.029663
0.050415,0.987549,0.031860
0.005981,0.944336,0.066528
0.034790,0.999023,0.023315
0.016968,0.975586,0.070190
0.034302,0.977783,0.063354
0.120972,1.000244,0.068481
0.015991,0.999756,0.042603
0.049927,1.004150,0.052124
0.118286,0.987061,0.100220
0.218384,0.996582,0.117554
0.091431,1.005859,0.075073
0.148071,0.959961,0.110962
0.145630,0.959229,0.104614
0.133911,0.961182,0.092651
0.165405,0.920898,0.142700
0.262329,0.957275,0.117065
0.198608,0.944092,0.132202
0.152710,0.956055,0.115845
0.251587,0.970947,0.129761
0.199097,0.933594,0.168579
0.281616,0.982422,0.157349
0.209351,0.952393,0.161987
0.274292,0.941895,0.190308
0.328491,0.929932,0.200806
0.291870,0.917725,0.207642
0.256470,0.944092,0.189819
0.375366,0.860352,0.284302
0.448608,0.894287,0.277954
0.333862,0.875977,0.270386
0.325073,0.901611,0.272339
0.299927,0.926270,0.253052
0.374390,0.865234,0.320679
0.365845,0.898926,0.292358
0.381714,0.879639,0.328979
0.337280,0.856934,0.326050
0.351196,0.846680,0.328247
0.379028,0.819824,0.351929
0.510132,0.787354,0.389526
0.361450,0.855469,0.293335
0.408325,0.810059,0.350220
0.497437,0.833252,0.365601
0.465454,0.850342,0.353149
0.396362,0.802002,0.365845
0.503296,0.768555,0.417847
0.482544,0.794678,0.385376
0.463501,0.769531,0.392700
0.524780,0.788330,0.399292
0.483276,0.746582,0.418823
0.517700,0.732178,0.429810
0.524536,0.744141,0.437378
0.499146,0.720947,0.436646
0.559204,0.738037,0.443970
0.524780,0.700439,0.440796
0.547974,0.699463,0.454956
0.539673,0.707031,0.453247
0.543823,0.692139,0.464722
0.578735,0.698486,0.462524
0.558472,0.674805,0.458862
0.623657,0.659912,0.488647
0.559204,0.655518,0.472534
0.588745,0.648926,0.487183
0.600220,0.660889,0.494751
0.573608,0.640381,0.490112
0.594849,0.628906,0.501343
0.605591,0.613281,0.487183
0.581177,0.599854,0.507202
0.614868,0.618896,0.507202
0.612427,0.596924,0.520142
0.602417,0.607910,0.502563
0.642944,0.611084,0.522827
0.596802,0.599854,0.530884
0.648071,0.593750,0.521118
0.641968,0.588135,0.507690
0.615112,0.550781,0.523560
0.668823,0.564453,0.541382
0.605103,0.570801,0.523804
0.636353,0.542480,0.540894
0.652954,0.572998,0.528442
0.634155,0.524414,0.542603
0.667847,0.546875,0.540161
0.625366,0.554688,0.538696
0.634399,0.524414,0.553833
0.671021,0.546875,0.546509
0.638306,0.525391,0.552856
0.672485,0.529785,0.554321
0.666382,0.530029,0.561646
0.657837,0.486816,0.556030
0.688599,0.508301,0.567505
0.648560,0.509277,0.577026
0.639038,0.522461,0.560181
0.664673,0.492920,0.570679
0.664429,0.463623,0.581909
0.687866,0.478027,0.581909
0.655884,0.459473,0.584106
0.656616,0.469971,0.573853
0.685913,0.442871,0.609009
0.642212,0.472900,0.578735
0.672241,0.442627,0.592163
0.701050,0.455566,0.592407
0.676392,0.445557,0.581665
0.684204,0.478760,0.584595
0.700073,0.449951,0.589966
0.666626,0.418701,0.583130
0.708618,0.439941,0.599731
0.687378,0.440918,0.595337
0.671265,0.442627,0.586304
0.707642,0.420898,0.606079
0.678345,0.438721,0.590698
0.671753,0.427246,0.600220
0.702271,0.423340,0.607300
0.676147,0.420898,0.581909
0.685181,0.417969,0.610718
0.698608,0.418213,0.601440
0.680054,0.414795,0.602661
0.685669,0.400146,0.608765
0.680542,0.419189,0.599487
0.684204,0.402588,0.617554
0.684937,0.401367,0.616821
0.677124,0.402100,0.608032
0.691772,0.406006,0.611938
0.685181,0.398438,0.612671
0.688599,0.403564,0.618530
0.699585,0.406738,0.613403
0.680786,0.397217,0.620239
0.675171,0.386963,0.604858
0.708618,0.382813,0.619263
0.687134,0.381592,0.598755
0.693237,0.403809,0.607300
0.714233,0.393066,0.622437
0.682983,0.392578,0.613159
0.711060,0.384521,0.624878
0.689819,0.397461,0.614136
0.691040,0.381836,0.609985
0.705688,0.377197,0.628540
0.682739,0.390381,0.609497
0.696899,0.387939,0.622681
0.708130,0.378174,0.625610
0.687378,0.386230,0.609497
0.702271,0.387695,0.609009
0.712280,0.372803,0.610718
0.699829,0.376953,0.607300
0.707153,0.371582,0.613403
0.680054,0.385742,0.591187
0.710815,0.380371,0.607544
0.709351,0.378174,0.614624
0.704712,0.383545,0.612427
0.711792,0.388672,0.606567
0.700806,0.368896,0.614136
0.693726,0.382324,0.604614
0.696899,0.365479,0.618530
0.705688,0.366699,0.620483
0.701538,0.386963,0.602417
0.699097,0.371338,0.600464
0.690796,0.374756,0.596802
0.711548,0.379395,0.602417
0.679810,0.404785,0.598267
0.676392,0.448242,0.597290
0.678589,0.446045,0.586304
0.661987,0.478760,0.590942
0.654663,0.488281,0.565552
0.634644,0.500244,0.574585
0.625366,0.485840,0.580933
0.659790,0.500244,0.554077
0.564331,0.583008,0.490356
0.591431,0.633057,0.509399
0.530884,0.679932,0.471558
0.514282,0.687500,0.447388
0.591675,0.714111,0.468628
0.463257,0.755371,0.367554
0.355591,0.750732,0.364624
0.328979,0.816650,0.331909
0.316772,0.851563,0.330688
0.329956,0.867432,0.350464
0.327515,0.908691,0.329712
0.344116,0.895020,0.342407
0.256470,0.932129,0.302612
0.176636,0.967773,0.240601
0.207397,0.908203,0.291870
0.241089,0.960205,0.247681
0.172241,0.958008,0.229126
0.211060,0.905762,0.283813
0.205200,0.950439,0.221313
0.143188,0.921387,0.176880
0.146118,0.900879,0.217651
0.185425,0.955811,0.167358
-0.030640,0.911865,0.231079
0.187866,1.045654,0.127075
0.191772,1.033447,0.090942
0.196655,0.986816,0.160767
0.118286,0.994141,0.119995
0.046509,0.962891,0.103394
0.061890,0.974609,0.090210
0.063599,0.966064,0.102661
0.102661,1.048096,0.058960
0.128296,1.022217,0.061401
0.106079,1.033447,0.087769
0.080444,1.059814,0.062134
0.037231,1.010986,0.050903
0.118774,1.032715,0.070679
0.052612,1.023438,0.037964
0.023804,1.019043,0.042847
0.094849,1.025635,0.047729
0.052368,1.026855,0.051636
0.080688,1.028320,0.067261
0.084839,1.029297,0.066772
0.064819,1.013916,0.052612
0.073853,1.020752,0.051147
0.073120,0.983398,0.055786
0.038696,0.976807,0.048218
0.058228,0.979980,0.046997
0.026733,0.968750,0.028442
0.076050,1.053467,0.019897
0.074341,0.985107,0.045044
0.030640,1.004150,0.031372
0.106079,0.990479,0.047974
0.022339,0.894531,0.002319
-0.120239,0.914551,-0.077026
-0.019653,0.997559,0.024048
0.057007,0.901611,0.121460
0.111450,1.075928,0.102417
0.007446,1.000488,-0.004761
-0.005005,1.011963,0.032349
-0.034302,1.007568,-0.024536
0.004028,1.000244,-0.023315
0.002808,1.034912,-0.002075
0.045532,1.011475,-0.017944
-0.066528,0.999512,-0.009399
0.008423,0.997803,-0.005249
-0.004761,1.000977,-0.000854
-0.024780,0.994141,0.004272
0.004761,0.999756,0.004272
-0.006958,1.004639,0.005493
-0.011597,0.984375,-0.002319
-0.008911,0.999023,-0.006958
0.004028,0.996582,-0.003296
-0.008423,1.001953,0.004272
0.000854,0.995361,0.002808
-0.012329,0.997070,-0.000366
-0.013062,1.005127,0.001343
-0.005249,1.000488,0.003784
-0.004517,1.007080,0.000122
-0.005737,0.997070,0.006714
-0.001099,1.003418,0.002563
-0.003296,1.008057,0.005005
-0.009155,1.002930,0.001099
-0.009399,0.995117,0.001587
-0.007690,0.997559,0.010620
-0.014771,0.999512,0.005981
-0.006226,1.001465,0.000122
-0.003052,1.000732,0.011353
-0.003296,0.996094,0.005493
-0.005981,0.999268,0.006714
-0.007202,0.995605,0.004761
-0.007690,1.001709,-0.003296
-0.010620,1.001465,0.007690
-0.010132,1.004639,0.003784
-0.004028,0.999023,0.002808
-0.004517,1.003906,0.011353
-0.007935,1.006104,-0.005737
-0.012817,1.007813,0.007446
-0.008423,1.000732,0.008423
-0.011108,1.007080,0.001587
-0.010132,1.004639,0.003540
-0.004761,0.996094,0.002808
-0.002319,0.998535,0.001343
-0.000854,0.996338,0.001831
